battery_health,battery_cycles,screen_on_time,charging_frequency,fast_charging,charging_overnight,overheating,drop_history,water_damage,sensor_issues,battery_bulging,screen_cracked,buttons_not_working,ram_usage,storage_usage,age_months,overcharged,label
54,725,7,3,0,1,0,0,1,0,0,1,0,73,51,32,0,Needs Maintenance
51,672,3,2,1,1,0,0,0,0,0,0,0,84,83,32,1,Needs Maintenance
65,535,5,1,1,0,0,0,0,0,0,0,0,79,82,5,0,Needs Maintenance
75,312,2,1,1,1,0,0,0,0,0,1,0,96,82,10,0,Needs Maintenance
43,943,7,4,0,0,1,0,1,0,0,1,0,64,56,24,0,Needs Maintenance
44,878,9,4,1,1,0,0,0,0,0,1,0,80,47,27,1,Needs Maintenance
30,1005,8,2,1,0,0,0,0,0,1,0,0,69,62,53,0,Critical
70,428,3,3,0,0,0,1,0,0,0,1,0,99,47,3,0,Needs Maintenance
67,445,4,1,1,1,0,0,0,1,0,1,0,72,66,31,0,Needs Maintenance
64,542,2,1,0,1,0,0,0,0,0,0,0,76,100,8,1,Needs Maintenance
33,935,6,4,1,0,0,0,0,0,0,0,0,95,80,37,0,Critical
65,453,2,1,0,1,0,0,0,0,0,0,0,50,63,27,0,Needs Maintenance
79,324,2,1,0,1,0,0,0,0,0,0,0,79,61,21,0,Healthy
53,753,5,1,1,1,0,1,0,0,0,0,1,94,70,41,1,Needs Maintenance
73,480,5,3,1,0,0,0,0,0,0,0,0,75,73,27,0,Needs Maintenance
58,572,4,1,0,1,0,1,0,0,0,0,0,63,80,11,1,Needs Maintenance
69,471,2,1,1,1,0,1,0,0,0,1,1,92,75,25,0,Needs Maintenance
53,638,7,2,0,1,0,0,0,1,0,0,0,74,36,32,0,Needs Maintenance
39,844,4,3,0,1,0,0,0,1,0,1,0,56,68,45,1,Needs Maintenance
51,756,4,3,0,1,0,1,0,0,0,0,0,84,67,33,0,Needs Maintenance
52,795,7,3,0,0,0,0,1,0,0,0,0,63,93,29,0,Needs Maintenance
58,583,5,2,0,1,0,0,0,0,0,0,0,56,64,38,1,Needs Maintenance
47,856,4,1,1,0,1,1,0,0,0,0,0,52,53,18,0,Needs Maintenance
57,612,3,1,1,1,0,0,0,0,0,0,0,57,73,4,0,Needs Maintenance
61,646,4,3,0,1,0,0,0,0,0,0,0,100,72,13,1,Needs Maintenance
60,637,5,3,0,0,0,0,0,1,0,0,0,55,51,36,0,Needs Maintenance
48,708,8,4,1,0,1,0,0,0,0,0,0,70,56,37,0,Critical
70,433,2,2,1,1,0,0,0,0,0,0,1,49,76,23,0,Needs Maintenance
83,340,7,3,1,1,0,0,0,0,0,0,0,60,83,24,1,Healthy
49,818,6,3,1,1,1,0,0,0,0,0,0,83,100,32,0,Critical
42,813,5,3,1,1,1,1,0,0,0,0,0,74,38,45,0,Needs Maintenance
56,690,6,2,1,1,0,0,0,0,0,0,0,80,100,27,1,Needs Maintenance
60,553,5,3,0,1,0,0,0,0,0,0,0,75,100,43,0,Needs Maintenance
78,258,6,3,0,1,0,0,0,1,0,0,1,51,56,20,1,Healthy
64,563,2,2,1,0,0,0,0,0,0,0,0,57,48,28,0,Needs Maintenance
37,918,4,3,1,1,1,0,0,0,0,0,0,81,59,45,0,Critical
68,450,2,1,0,0,0,1,0,0,0,0,0,72,100,27,0,Needs Maintenance
51,788,8,2,0,1,0,0,1,1,0,0,0,61,100,36,1,Needs Maintenance
35,946,5,1,1,1,0,0,0,0,0,1,0,63,30,24,0,Needs Maintenance
60,572,9,4,0,1,0,0,0,0,0,1,0,72,54,25,0,Needs Maintenance
30,1020,5,1,1,1,0,1,0,0,0,1,0,65,47,42,1,Needs Maintenance
60,562,3,1,0,1,0,0,0,0,0,1,0,90,45,16,0,Needs Maintenance
48,812,3,1,0,1,0,0,0,0,0,0,0,53,73,13,0,Critical
69,506,3,1,0,1,0,0,0,0,0,1,0,72,45,25,0,Needs Maintenance
65,566,5,2,1,0,0,0,0,0,0,0,0,77,36,27,0,Needs Maintenance
50,684,8,2,1,1,0,1,0,1,0,0,0,58,49,27,1,Needs Maintenance
60,602,5,3,1,1,0,1,0,0,0,0,0,53,82,27,0,Needs Maintenance
66,563,5,1,0,0,0,1,1,0,0,1,0,62,71,24,0,Needs Maintenance
83,325,4,1,1,1,0,0,0,0,0,1,0,91,87,20,0,Needs Maintenance
71,471,5,3,0,0,0,1,0,0,0,0,0,30,73,18,0,Needs Maintenance
66,472,3,2,0,1,0,0,0,0,0,0,1,97,30,9,1,Needs Maintenance
75,427,6,2,1,1,0,0,0,0,0,1,0,47,91,11,1,Needs Maintenance
60,610,6,4,1,0,0,1,0,0,0,0,0,70,83,6,0,Needs Maintenance
57,653,3,2,0,1,0,0,0,0,0,1,0,91,44,17,0,Needs Maintenance
50,825,7,4,1,1,0,1,0,0,0,1,0,76,37,41,0,Needs Maintenance
52,797,4,2,1,1,0,1,0,0,0,0,0,75,62,24,0,Needs Maintenance
58,633,9,3,1,1,0,0,0,1,0,1,0,62,58,17,0,Needs Maintenance
65,492,7,3,1,1,0,0,0,0,0,0,0,45,55,27,0,Needs Maintenance
54,717,3,2,1,0,0,0,1,0,0,0,0,89,62,49,0,Needs Maintenance
65,571,2,1,1,1,0,0,0,0,0,1,0,82,69,21,1,Needs Maintenance
49,761,5,3,0,1,1,0,0,0,0,0,0,51,57,40,1,Critical
43,838,4,1,0,1,0,0,0,0,0,0,0,91,46,31,0,Critical
65,505,6,3,1,1,0,0,0,0,0,0,0,47,41,23,1,Needs Maintenance
59,549,9,3,1,1,0,0,0,0,0,0,0,86,97,26,1,Needs Maintenance
57,667,6,3,1,1,0,1,1,0,0,0,0,56,43,22,0,Needs Maintenance
77,391,6,3,1,1,0,0,0,0,0,0,0,78,79,33,1,Healthy
55,617,3,2,0,1,0,0,0,0,0,1,0,87,76,25,0,Needs Maintenance
31,971,2,2,0,0,0,0,0,0,0,0,0,74,60,47,0,Critical
57,734,2,1,0,1,0,0,1,0,0,0,0,79,67,30,1,Needs Maintenance
57,621,3,1,0,0,0,0,0,1,0,1,1,77,67,27,0,Needs Maintenance
55,652,6,3,0,1,0,0,0,0,0,0,0,65,87,16,1,Needs Maintenance
60,645,6,2,1,1,0,0,0,0,0,0,0,90,83,33,0,Needs Maintenance
54,678,7,4,1,1,0,1,0,0,0,1,0,30,49,36,1,Needs Maintenance
52,697,6,3,1,0,0,0,0,0,0,0,0,57,59,39,0,Needs Maintenance
70,422,9,3,0,0,0,0,0,0,0,0,0,84,97,14,0,Needs Maintenance
25,1165,3,2,0,1,1,0,0,1,0,0,0,73,54,41,0,Critical
54,680,4,2,0,1,0,0,0,0,0,0,0,60,58,35,1,Needs Maintenance
60,627,5,2,1,1,0,0,0,0,0,1,1,73,90,37,1,Needs Maintenance
60,574,4,3,0,1,0,1,0,0,0,0,0,63,58,26,0,Needs Maintenance
68,553,4,1,1,0,0,0,0,0,0,0,0,100,36,11,0,Needs Maintenance
67,524,7,2,1,1,0,1,0,1,0,0,0,57,68,18,1,Needs Maintenance
59,560,2,2,1,1,0,1,0,1,0,0,0,62,100,29,0,Needs Maintenance
60,670,3,3,1,0,0,1,0,0,0,0,0,62,77,26,0,Needs Maintenance
72,509,6,3,1,0,0,0,0,0,0,1,0,70,62,25,0,Needs Maintenance
64,626,3,2,0,0,0,1,0,0,0,1,0,35,38,29,0,Needs Maintenance
44,834,3,1,1,0,0,1,1,0,0,0,0,73,66,24,0,Needs Maintenance
52,764,4,3,0,1,0,1,1,0,0,0,0,56,92,20,1,Needs Maintenance
68,512,4,2,1,1,0,1,0,0,0,0,0,66,75,22,0,Needs Maintenance
63,514,2,1,1,0,0,0,0,0,0,1,0,81,60,11,0,Needs Maintenance
41,890,5,2,1,1,0,0,0,1,0,1,0,89,50,37,0,Needs Maintenance
53,778,4,2,1,1,0,0,0,0,0,1,0,69,78,34,0,Needs Maintenance
65,452,7,3,0,1,0,0,1,0,0,0,0,75,44,7,1,Needs Maintenance
42,940,4,1,0,0,0,0,0,0,0,0,0,86,45,44,0,Critical
32,982,3,3,1,1,0,1,0,0,0,0,0,72,66,44,1,Needs Maintenance
61,606,6,4,0,1,0,0,0,0,0,0,0,53,77,14,1,Needs Maintenance
50,706,2,1,0,0,0,0,0,0,0,0,0,85,96,43,0,Critical
39,899,2,1,1,1,0,0,0,0,0,0,0,61,72,38,1,Critical
58,717,4,2,0,0,0,0,0,1,0,1,0,62,74,26,0,Needs Maintenance
50,714,5,2,1,1,0,0,0,1,0,0,0,80,81,27,0,Critical
47,826,4,2,1,0,0,0,0,0,0,0,0,90,62,26,0,Critical
54,748,8,3,1,1,0,0,0,0,0,0,0,66,96,20,0,Needs Maintenance
32,961,7,3,1,1,0,0,0,0,1,0,0,76,70,26,0,Critical
45,908,2,2,0,1,1,0,1,0,0,0,1,73,58,20,0,Critical
46,846,3,2,0,1,1,0,0,1,0,0,0,52,78,12,0,Critical
48,854,7,2,0,1,1,0,0,0,0,0,0,86,66,47,0,Critical
88,232,3,1,1,0,0,0,0,0,0,1,1,61,47,13,0,Healthy
69,402,4,2,1,0,0,0,0,0,0,1,0,78,71,3,0,Needs Maintenance
64,568,7,3,1,0,0,1,0,0,0,0,1,58,84,14,0,Needs Maintenance
51,802,5,3,0,1,0,1,0,0,0,0,0,71,77,31,1,Needs Maintenance
25,1192,5,3,0,1,0,1,1,0,0,0,0,94,82,33,0,Needs Maintenance
53,793,2,2,0,1,0,0,1,0,0,1,0,59,81,18,0,Needs Maintenance
57,644,5,2,1,1,0,1,0,0,0,0,0,75,74,25,0,Needs Maintenance
70,393,2,1,1,1,0,0,0,0,0,1,0,90,58,21,0,Needs Maintenance
49,763,2,2,0,0,1,1,0,1,0,0,0,58,21,28,0,Needs Maintenance
43,842,3,1,0,1,0,0,0,0,0,0,0,47,89,28,1,Critical
35,1016,7,4,1,1,1,0,0,0,1,1,1,80,75,60,0,Needs Maintenance
73,386,5,2,1,1,0,0,0,0,0,1,0,70,86,7,0,Needs Maintenance
54,697,4,3,1,1,0,0,0,1,0,0,0,74,64,26,0,Needs Maintenance
48,865,8,4,0,0,1,1,0,1,0,0,0,42,69,41,0,Needs Maintenance
33,969,8,2,1,1,1,0,1,1,1,0,0,71,69,40,1,Critical
39,888,2,1,1,1,0,0,0,0,0,0,0,51,59,7,1,Critical
42,859,6,2,1,1,0,0,0,0,0,1,0,75,33,36,1,Needs Maintenance
62,559,5,3,0,0,0,0,0,0,0,1,0,60,43,22,0,Needs Maintenance
32,954,4,3,1,0,1,0,0,0,0,0,0,74,64,53,0,Critical
40,850,5,3,1,0,0,0,0,1,0,0,0,57,60,24,0,Critical
47,829,3,3,0,1,0,0,0,0,0,0,0,64,54,25,1,Critical
49,837,3,2,0,1,0,1,0,1,0,0,0,46,53,35,1,Needs Maintenance
58,624,6,3,0,1,0,1,0,0,0,0,0,77,24,14,0,Needs Maintenance
75,457,2,1,1,0,0,0,0,0,0,0,0,72,78,4,0,Needs Maintenance
66,529,4,1,1,1,0,1,1,0,0,0,0,53,60,24,1,Needs Maintenance
52,709,5,3,0,1,0,0,0,0,0,1,0,59,81,16,1,Needs Maintenance
51,748,5,2,1,1,0,0,0,0,0,0,0,66,99,11,0,Needs Maintenance
85,284,7,3,0,0,0,0,0,0,0,0,0,95,67,3,0,Needs Maintenance
60,531,6,2,1,1,0,0,0,0,0,0,0,78,60,23,0,Needs Maintenance
59,573,7,4,1,1,0,0,0,0,0,0,0,93,76,21,0,Needs Maintenance
85,275,5,3,1,0,0,0,0,0,0,0,0,61,66,18,0,Healthy
66,557,5,3,1,1,0,0,0,0,0,0,0,82,86,18,1,Needs Maintenance
64,559,2,2,1,0,0,0,0,0,0,0,0,45,50,22,0,Needs Maintenance
58,611,5,3,0,0,0,1,0,0,0,1,0,90,63,55,0,Needs Maintenance
52,650,4,2,0,0,0,0,1,0,0,1,0,81,54,17,0,Needs Maintenance
47,732,6,4,0,1,0,0,0,0,0,0,0,54,37,37,1,Critical
82,206,2,2,1,1,0,0,1,0,0,1,0,63,94,3,0,Needs Maintenance
99,50,6,3,1,0,0,0,0,0,0,0,0,90,60,3,0,Needs Maintenance
43,872,3,3,0,1,0,1,0,0,0,1,0,74,46,28,0,Needs Maintenance
68,483,3,1,0,1,0,0,0,0,0,0,0,81,63,3,0,Needs Maintenance
54,766,8,4,1,1,0,0,0,1,0,0,0,70,49,16,0,Needs Maintenance
67,583,4,3,0,1,0,0,0,0,0,0,0,93,80,23,0,Needs Maintenance
64,513,6,4,1,1,0,0,0,0,0,0,1,73,100,33,1,Needs Maintenance
67,564,5,2,1,1,0,1,0,0,0,0,0,69,65,19,1,Needs Maintenance
52,738,6,3,0,1,0,0,0,0,0,1,0,100,70,20,0,Needs Maintenance
63,519,5,1,1,0,0,0,0,0,0,1,0,79,70,13,0,Needs Maintenance
60,530,2,1,0,1,0,1,0,0,0,0,1,100,79,25,0,Needs Maintenance
43,857,2,1,1,1,1,0,0,1,0,0,0,58,43,29,0,Critical
41,842,2,1,0,1,0,1,0,0,0,1,0,36,73,30,0,Needs Maintenance
70,532,6,2,0,1,0,1,0,0,0,1,0,58,94,48,0,Needs Maintenance
75,439,3,3,1,1,0,0,0,1,0,0,0,47,45,6,1,Needs Maintenance
49,740,2,1,1,1,1,1,0,0,0,0,0,78,73,29,1,Needs Maintenance
69,539,2,2,0,1,0,1,0,0,0,0,0,88,64,20,1,Needs Maintenance
58,713,2,1,0,0,0,0,0,0,0,0,0,71,54,15,0,Needs Maintenance
45,760,6,3,1,1,0,0,0,0,0,0,0,82,83,37,1,Critical
62,498,8,3,1,0,0,0,0,0,0,1,0,78,51,23,0,Needs Maintenance
44,789,8,2,1,1,0,1,0,0,0,0,0,82,61,44,0,Needs Maintenance
50,814,3,2,1,1,0,1,0,0,0,0,0,64,28,20,0,Needs Maintenance
69,494,5,2,0,0,0,0,0,0,0,1,0,80,63,5,0,Needs Maintenance
71,510,4,3,1,1,0,0,0,0,0,0,0,79,87,26,0,Needs Maintenance
64,571,7,2,1,1,0,0,0,0,0,0,0,100,71,13,0,Needs Maintenance
86,142,4,3,1,1,0,1,0,0,0,0,0,46,58,3,0,Healthy
35,931,5,3,0,0,1,1,0,0,0,1,0,86,68,40,0,Needs Maintenance
45,860,4,1,1,1,0,0,0,0,0,0,0,98,25,33,0,Critical
54,743,6,2,1,1,0,1,0,0,0,0,0,56,89,22,0,Needs Maintenance
54,648,4,3,0,1,0,0,0,0,0,0,0,62,68,17,1,Needs Maintenance
54,689,8,3,1,1,0,0,0,0,0,0,0,84,49,31,1,Needs Maintenance
66,524,5,2,0,1,0,1,0,0,0,0,0,70,66,25,1,Needs Maintenance
65,611,5,2,0,0,0,1,0,0,0,0,0,91,100,20,0,Needs Maintenance
61,626,5,1,1,0,0,0,0,0,0,0,1,46,82,35,0,Needs Maintenance
59,549,7,2,0,0,0,0,0,0,0,1,0,73,44,23,0,Needs Maintenance
62,518,3,1,1,0,0,1,0,0,0,0,0,82,89,30,0,Needs Maintenance
59,691,5,2,0,0,0,0,0,0,0,0,0,79,56,24,0,Needs Maintenance
53,718,5,2,1,0,0,1,0,1,0,0,0,61,55,41,0,Needs Maintenance
79,312,3,2,1,0,0,0,0,1,0,0,0,98,63,3,0,Needs Maintenance
57,597,6,3,1,1,0,0,0,0,0,0,0,57,46,14,0,Needs Maintenance
75,341,4,3,1,1,0,0,0,0,0,1,1,77,65,18,1,Needs Maintenance
67,550,2,1,0,1,0,0,0,0,0,0,1,63,55,5,1,Needs Maintenance
68,474,7,2,1,1,0,0,0,0,0,0,0,85,20,3,0,Needs Maintenance
61,620,2,2,0,1,0,0,0,1,0,1,0,66,87,19,1,Needs Maintenance
50,692,3,3,0,1,0,1,0,0,0,0,0,64,100,19,0,Needs Maintenance
26,1071,2,1,0,0,1,0,0,0,0,0,0,73,90,25,0,Critical
72,351,4,3,0,0,0,0,0,0,0,0,0,62,99,12,0,Needs Maintenance
58,597,6,3,1,1,0,1,1,0,0,1,0,67,87,19,1,Needs Maintenance
47,871,3,3,0,1,1,1,0,0,0,0,0,85,58,30,1,Needs Maintenance
41,841,6,2,1,0,1,0,0,0,0,0,0,49,92,35,0,Critical
51,765,6,3,0,1,0,1,1,0,0,0,0,78,58,18,1,Needs Maintenance
61,567,7,4,1,1,0,0,0,1,0,0,0,99,64,17,0,Needs Maintenance
50,732,5,1,0,1,0,0,0,0,0,0,0,57,100,33,1,Critical
67,443,3,1,0,0,0,0,0,0,0,0,0,79,72,8,0,Needs Maintenance
33,980,3,3,1,0,1,0,0,0,1,0,0,70,54,54,0,Critical
49,845,5,2,0,0,0,0,0,0,0,0,0,55,57,45,0,Critical
73,408,2,1,1,1,0,0,0,0,0,0,1,46,38,19,1,Needs Maintenance
59,589,6,3,0,1,0,0,0,0,0,0,0,94,88,25,1,Needs Maintenance
55,611,5,3,1,1,0,0,0,1,0,0,0,77,68,26,0,Needs Maintenance
73,473,2,1,0,1,0,1,1,0,0,1,0,78,69,19,0,Needs Maintenance
47,728,4,2,1,0,0,1,0,0,0,0,1,77,92,34,0,Needs Maintenance
52,719,6,3,1,1,0,0,0,0,0,0,0,39,71,18,0,Needs Maintenance
54,648,3,2,1,0,0,1,0,0,0,1,0,84,76,17,0,Needs Maintenance
60,582,4,3,1,0,0,1,0,0,0,0,0,68,46,41,0,Needs Maintenance
41,832,5,3,0,0,1,1,0,0,0,0,0,58,74,40,0,Needs Maintenance
33,934,4,2,0,1,0,0,1,0,0,0,0,57,41,40,0,Critical
37,903,5,3,1,1,0,0,0,0,0,1,0,56,31,36,0,Needs Maintenance
64,468,6,4,1,1,0,0,0,0,0,0,0,53,80,13,0,Needs Maintenance
59,542,2,1,1,0,0,1,0,0,0,0,0,66,47,13,0,Needs Maintenance
34,934,5,2,1,1,0,1,0,0,0,1,1,68,82,37,0,Needs Maintenance
62,612,6,4,0,0,0,0,0,0,0,1,0,74,54,23,0,Needs Maintenance
77,410,6,2,1,1,0,0,0,1,0,0,0,100,71,20,1,Needs Maintenance
63,510,2,2,1,0,0,0,0,0,0,0,0,43,24,49,0,Needs Maintenance
82,250,9,3,1,1,0,0,0,1,0,0,0,59,52,5,1,Healthy
71,524,3,3,1,0,0,0,0,0,0,0,0,59,36,21,0,Needs Maintenance
72,486,10,4,0,1,0,1,0,0,0,0,0,74,40,25,1,Needs Maintenance
53,679,7,3,0,1,0,0,0,0,0,0,0,60,37,22,1,Needs Maintenance
50,813,7,3,0,1,0,1,0,0,0,0,1,77,75,31,1,Needs Maintenance
53,646,5,2,1,1,0,0,0,0,0,0,0,65,37,30,0,Needs Maintenance
45,909,5,3,1,0,1,0,0,0,0,0,0,67,100,31,0,Critical
52,683,5,1,0,1,0,0,0,0,0,0,0,87,95,25,1,Needs Maintenance
38,897,2,1,1,1,0,0,0,1,1,0,0,65,61,22,0,Critical
60,544,2,1,0,1,0,0,1,0,0,0,0,71,41,10,1,Needs Maintenance
57,690,8,2,0,1,0,0,0,0,0,0,0,58,37,28,0,Needs Maintenance
79,345,6,3,1,0,0,1,0,0,0,0,0,52,69,3,0,Healthy
44,768,2,1,0,1,0,0,0,0,0,0,0,77,78,27,1,Critical
71,379,2,2,1,0,0,0,0,0,0,0,0,70,62,21,0,Needs Maintenance
55,626,7,3,1,1,0,0,0,0,0,0,0,54,20,26,1,Needs Maintenance
72,397,5,2,1,1,0,0,0,0,0,1,0,60,52,3,0,Needs Maintenance
31,972,5,1,0,0,1,0,0,0,0,0,0,88,86,31,0,Critical
35,942,6,2,1,1,0,0,0,0,1,0,0,51,58,26,0,Critical
65,576,7,2,0,1,0,1,0,0,0,0,0,63,46,10,1,Needs Maintenance
70,412,4,3,1,0,0,1,0,0,0,0,0,66,72,8,0,Needs Maintenance
60,569,8,2,1,1,0,0,0,0,0,0,0,78,37,22,0,Needs Maintenance
68,416,5,1,0,1,0,0,0,0,0,0,0,58,50,17,1,Needs Maintenance
56,655,2,1,1,0,0,0,0,0,0,1,1,66,54,21,0,Needs Maintenance
59,650,8,2,1,1,0,0,0,0,0,0,0,67,100,28,1,Needs Maintenance
54,654,5,2,0,0,0,0,0,0,0,0,0,82,73,20,0,Needs Maintenance
77,362,4,3,0,1,0,1,0,0,0,0,0,92,83,3,1,Needs Maintenance
38,909,2,1,0,1,0,1,0,1,0,1,0,54,86,33,0,Needs Maintenance
76,425,5,3,1,1,0,0,1,0,0,0,0,96,46,18,1,Needs Maintenance
58,583,3,2,0,0,0,0,0,0,0,1,0,86,31,26,0,Needs Maintenance
60,618,6,4,1,1,0,0,0,0,0,1,0,70,20,27,1,Needs Maintenance
56,727,8,4,1,1,0,0,0,0,0,0,0,72,47,33,0,Needs Maintenance
37,986,2,1,1,1,0,1,0,0,1,0,0,69,20,39,1,Needs Maintenance
49,829,5,2,1,0,1,1,0,0,0,0,0,73,66,41,0,Needs Maintenance
51,709,2,2,1,1,0,0,0,0,0,0,0,70,82,29,1,Needs Maintenance
62,585,3,1,0,1,0,0,0,0,0,1,0,73,31,27,1,Needs Maintenance
42,913,2,2,1,1,0,0,0,0,0,1,0,62,100,27,1,Needs Maintenance
60,558,8,2,1,0,0,0,0,0,0,0,0,45,49,8,0,Needs Maintenance
62,622,4,1,0,1,0,0,0,0,0,0,0,53,32,26,0,Needs Maintenance
52,747,4,2,0,0,0,0,0,1,0,0,0,88,69,32,0,Needs Maintenance
59,667,3,1,1,0,0,0,0,0,0,1,0,97,57,30,0,Needs Maintenance
64,529,5,3,1,1,0,1,0,1,0,0,0,75,80,3,1,Needs Maintenance
75,443,3,3,0,1,0,0,0,0,0,0,0,60,57,23,0,Needs Maintenance
59,542,5,3,0,0,0,0,0,0,0,0,0,54,76,22,0,Needs Maintenance
60,665,7,2,0,1,0,1,0,0,0,0,1,60,65,30,0,Needs Maintenance
55,696,7,4,0,1,0,1,0,1,0,0,0,63,61,41,1,Needs Maintenance
71,393,4,2,1,1,0,0,0,0,0,0,0,84,87,20,1,Needs Maintenance
60,629,6,4,0,0,0,0,0,0,0,0,0,88,51,21,0,Needs Maintenance
75,370,2,1,1,1,0,1,0,0,0,0,0,53,59,7,0,Needs Maintenance
47,799,3,3,0,1,0,0,0,0,0,0,0,59,78,56,0,Critical
71,429,4,3,0,1,0,0,0,0,0,0,0,61,72,11,1,Needs Maintenance
58,632,5,3,0,0,0,1,0,0,0,0,0,51,41,33,0,Needs Maintenance
59,596,6,3,1,0,0,0,0,0,0,0,0,69,39,19,0,Needs Maintenance
71,523,2,1,1,1,0,1,0,1,0,1,0,74,70,15,1,Needs Maintenance
79,391,7,4,0,0,0,0,0,0,0,0,0,76,81,23,0,Healthy
37,922,4,3,1,0,0,1,0,0,0,0,0,45,50,32,0,Needs Maintenance
92,184,2,2,0,1,0,1,0,0,0,0,0,51,67,9,1,Healthy
68,492,2,2,0,1,0,0,0,0,0,1,0,57,84,22,1,Needs Maintenance
46,853,2,2,0,1,0,0,0,0,0,1,0,62,20,34,0,Needs Maintenance
93,123,5,1,0,0,0,0,0,0,0,0,0,59,100,4,0,Needs Maintenance
73,437,4,3,1,0,0,0,1,0,0,1,0,88,80,12,0,Needs Maintenance
63,516,6,3,0,1,0,0,0,0,0,1,0,66,82,11,1,Needs Maintenance
57,727,4,1,1,1,0,0,0,0,0,1,0,70,76,18,0,Needs Maintenance
52,693,6,2,0,1,0,1,1,1,0,1,0,87,73,19,0,Needs Maintenance
42,834,6,2,0,1,1,0,1,0,0,0,0,77,60,41,1,Critical
75,416,7,3,0,1,0,0,0,0,0,0,0,55,86,3,1,Needs Maintenance
79,358,5,3,0,1,0,0,0,0,0,0,0,77,71,3,0,Healthy
54,763,3,1,0,1,0,0,0,0,0,0,0,47,67,35,0,Needs Maintenance
49,717,7,3,0,1,0,0,0,0,0,0,0,93,40,40,1,Critical
60,648,6,3,0,1,0,1,1,0,0,0,1,51,75,22,0,Needs Maintenance
70,458,2,1,0,1,0,0,0,0,0,0,0,57,44,8,0,Needs Maintenance
51,720,5,2,1,1,0,1,0,0,0,0,0,78,83,43,0,Needs Maintenance
79,335,4,1,1,1,0,1,1,0,0,0,0,80,93,3,0,Needs Maintenance
63,516,6,2,1,1,0,0,0,0,0,0,0,79,49,24,1,Needs Maintenance
66,454,7,3,0,1,0,0,0,0,0,0,0,41,68,3,1,Needs Maintenance
62,567,4,1,1,1,0,1,0,0,0,1,0,66,67,15,1,Needs Maintenance
56,655,7,4,0,1,0,0,0,0,0,0,0,72,37,37,0,Needs Maintenance
47,820,2,1,0,0,1,0,0,0,0,0,0,57,58,25,0,Critical
68,506,5,3,1,1,0,0,0,0,0,0,0,72,77,17,0,Needs Maintenance
35,931,5,1,1,1,1,0,0,0,0,1,0,65,65,40,1,Needs Maintenance
79,371,4,2,1,1,0,0,1,0,0,0,0,64,57,4,1,Healthy
53,744,3,2,1,1,0,1,1,0,0,0,0,97,78,18,0,Needs Maintenance
53,758,3,3,1,1,0,1,0,0,0,0,0,82,52,23,0,Needs Maintenance
50,839,5,1,1,1,0,0,0,1,0,0,0,82,83,21,1,Critical
81,364,6,3,1,1,0,0,0,0,0,0,0,41,75,12,1,Healthy
45,791,9,5,0,1,0,0,0,1,0,0,1,88,80,37,0,Critical
75,441,8,4,0,1,0,1,0,0,0,0,0,75,77,19,1,Needs Maintenance
62,626,4,2,1,1,0,1,0,0,0,1,0,65,35,20,1,Needs Maintenance
79,272,2,2,1,1,0,1,0,0,0,0,0,100,51,10,1,Needs Maintenance
44,811,4,1,0,1,0,1,0,0,0,0,0,57,60,19,0,Needs Maintenance
60,565,3,3,0,1,0,0,0,1,0,1,0,71,72,20,0,Needs Maintenance
44,824,7,4,0,0,1,0,0,0,0,0,0,42,58,20,0,Critical
47,850,6,2,0,0,1,0,0,1,0,0,0,58,93,19,0,Critical
46,739,4,1,0,1,0,0,0,1,0,0,0,84,45,33,0,Critical
71,477,3,2,1,1,0,0,0,0,0,0,0,44,84,33,1,Needs Maintenance
65,586,4,2,0,0,0,0,0,0,0,1,0,62,39,27,0,Needs Maintenance
75,404,7,2,1,0,0,0,0,1,0,0,0,55,54,16,0,Needs Maintenance
72,424,4,1,0,1,0,1,0,0,0,0,1,84,62,8,0,Needs Maintenance
47,825,4,3,0,1,0,0,0,0,0,0,0,60,86,22,1,Critical
57,578,7,2,1,1,0,0,0,0,0,0,0,90,72,6,0,Needs Maintenance
52,710,5,2,0,1,0,0,0,0,0,1,0,79,66,40,0,Needs Maintenance
52,771,8,3,1,1,0,0,1,0,0,0,0,60,78,11,0,Needs Maintenance
53,640,7,3,1,0,0,0,0,1,0,0,1,83,28,11,0,Needs Maintenance
74,384,6,4,1,1,0,0,0,0,0,0,0,67,80,3,0,Needs Maintenance
78,354,5,1,1,1,0,0,0,0,0,0,0,76,67,21,0,Healthy
66,493,4,1,0,0,0,0,0,0,0,0,0,53,70,12,0,Needs Maintenance
61,540,3,3,0,0,0,0,0,0,0,1,0,67,55,15,0,Needs Maintenance
51,738,3,1,0,0,0,1,0,0,0,0,0,79,53,25,0,Needs Maintenance
39,884,7,4,1,1,0,1,0,0,0,1,0,71,68,39,1,Needs Maintenance
56,642,4,2,0,1,0,0,0,0,0,1,0,88,92,14,1,Needs Maintenance
59,613,2,1,1,1,0,0,0,0,0,0,0,43,56,3,0,Needs Maintenance
44,827,4,2,1,0,0,1,0,1,0,0,0,79,57,10,0,Needs Maintenance
36,998,7,2,1,1,0,0,0,0,1,1,0,60,67,33,0,Needs Maintenance
47,727,5,1,1,1,0,1,0,1,0,0,0,68,52,13,1,Needs Maintenance
77,433,6,4,0,1,0,0,0,1,0,1,0,56,100,18,1,Needs Maintenance
68,499,6,2,0,1,0,1,0,0,0,0,0,72,52,19,0,Needs Maintenance
76,353,3,3,1,1,0,0,0,0,0,0,0,52,90,21,0,Needs Maintenance
